time,container,name,cpu,mem,pids
1757294933,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757294933,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.81%,1.454GiB / 7.654GiB,113
1757294941,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757294941,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.54%,1.454GiB / 7.654GiB,113
1757294947,5b646c04a825,traefik,0.02%,39.24MiB / 7.654GiB,12
1757294947,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.72%,1.454GiB / 7.654GiB,113
1757294954,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757294954,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.94%,1.455GiB / 7.654GiB,113
1757294961,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757294961,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.59%,1.454GiB / 7.654GiB,113
1757294968,5b646c04a825,traefik,0.02%,39.24MiB / 7.654GiB,12
1757294968,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.77%,1.454GiB / 7.654GiB,113
1757294975,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757294975,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.73%,1.455GiB / 7.654GiB,113
1757294982,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757294982,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.68%,1.455GiB / 7.654GiB,113
1757294989,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757294989,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.91%,1.454GiB / 7.654GiB,113
1757294996,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757294996,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.91%,1.454GiB / 7.654GiB,113
1757295003,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295003,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.94%,1.454GiB / 7.654GiB,113
1757295011,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295011,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.73%,1.454GiB / 7.654GiB,113
1757295017,5b646c04a825,traefik,0.03%,39.24MiB / 7.654GiB,12
1757295017,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.95%,1.454GiB / 7.654GiB,113
1757295024,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295024,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.80%,1.454GiB / 7.654GiB,113
1757295031,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295031,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.81%,1.454GiB / 7.654GiB,113
1757295038,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295038,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.93%,1.454GiB / 7.654GiB,113
1757295046,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295046,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.80%,1.455GiB / 7.654GiB,113
1757295053,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295053,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.77%,1.455GiB / 7.654GiB,113
1757295061,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295061,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.62%,1.454GiB / 7.654GiB,113
1757295068,5b646c04a825,traefik,0.02%,39.24MiB / 7.654GiB,12
1757295068,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.88%,1.454GiB / 7.654GiB,113
1757295074,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295074,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.72%,1.454GiB / 7.654GiB,113
1757295081,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295081,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.60%,1.454GiB / 7.654GiB,113
1757295088,5b646c04a825,traefik,0.03%,39.24MiB / 7.654GiB,12
1757295088,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.86%,1.455GiB / 7.654GiB,113
1757295094,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295094,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.75%,1.454GiB / 7.654GiB,113
1757295102,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295102,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.80%,1.454GiB / 7.654GiB,113
1757295109,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295109,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.77%,1.455GiB / 7.654GiB,113
1757295115,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295115,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.89%,1.455GiB / 7.654GiB,113
1757295123,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295123,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.73%,1.454GiB / 7.654GiB,113
1757295130,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295130,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.69%,1.454GiB / 7.654GiB,113
1757295137,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295137,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.74%,1.455GiB / 7.654GiB,113
1757295143,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295143,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.80%,1.455GiB / 7.654GiB,113
1757295151,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295151,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.57%,1.454GiB / 7.654GiB,113
1757295158,5b646c04a825,traefik,0.02%,39.24MiB / 7.654GiB,12
1757295158,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.95%,1.454GiB / 7.654GiB,113
1757295164,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295164,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.80%,1.454GiB / 7.654GiB,113
1757295171,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295171,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.96%,1.454GiB / 7.654GiB,113
1757295179,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295179,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.72%,1.455GiB / 7.654GiB,113
1757295186,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295186,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.76%,1.455GiB / 7.654GiB,113
1757295193,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295193,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.84%,1.454GiB / 7.654GiB,113
1757295200,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295200,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.89%,1.454GiB / 7.654GiB,113
1757295207,5b646c04a825,traefik,0.03%,39.24MiB / 7.654GiB,12
1757295207,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.75%,1.455GiB / 7.654GiB,113
1757295214,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295214,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.70%,1.455GiB / 7.654GiB,113
1757295222,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295222,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.66%,1.454GiB / 7.654GiB,113
1757295228,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295228,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.77%,1.454GiB / 7.654GiB,113
1757295236,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295236,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.82%,1.455GiB / 7.654GiB,113
1757295244,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295244,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.69%,1.455GiB / 7.654GiB,113
1757295250,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295250,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.69%,1.454GiB / 7.654GiB,113
1757295258,5b646c04a825,traefik,0.02%,39.24MiB / 7.654GiB,12
1757295258,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.91%,1.454GiB / 7.654GiB,113
1757295264,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295264,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.81%,1.454GiB / 7.654GiB,113
1757295272,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295272,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.98%,1.454GiB / 7.654GiB,113
1757295279,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295279,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.72%,1.454GiB / 7.654GiB,113
1757295285,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295285,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.78%,1.454GiB / 7.654GiB,113
1757295293,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295293,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.55%,1.454GiB / 7.654GiB,113
1757295300,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295300,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.73%,1.454GiB / 7.654GiB,113
1757295307,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295307,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.73%,1.455GiB / 7.654GiB,113
1757295313,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295313,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.58%,1.455GiB / 7.654GiB,113
1757295321,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295321,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.76%,1.454GiB / 7.654GiB,113
1757295328,5b646c04a825,traefik,0.05%,39.49MiB / 7.654GiB,12
1757295328,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.58%,1.454GiB / 7.654GiB,113
1757295335,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295335,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.71%,1.455GiB / 7.654GiB,113
1757295342,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295342,c372238b5f0d,software_architecture_assigment1-opensearch-1,1.08%,1.454GiB / 7.654GiB,113
1757295348,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295348,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.94%,1.454GiB / 7.654GiB,113
1757295356,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295356,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.86%,1.455GiB / 7.654GiB,113
1757295364,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295364,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.90%,1.454GiB / 7.654GiB,113
1757295371,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295371,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.98%,1.454GiB / 7.654GiB,113
1757295378,5b646c04a825,traefik,0.05%,39.24MiB / 7.654GiB,12
1757295378,c372238b5f0d,software_architecture_assigment1-opensearch-1,1.43%,1.454GiB / 7.654GiB,113
1757295384,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295384,c372238b5f0d,software_architecture_assigment1-opensearch-1,1.05%,1.454GiB / 7.654GiB,113
1757295392,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295392,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.93%,1.455GiB / 7.654GiB,113
1757295399,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295399,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.66%,1.455GiB / 7.654GiB,113
1757295405,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295405,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.70%,1.455GiB / 7.654GiB,113
1757295412,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295412,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.88%,1.455GiB / 7.654GiB,113
1757295419,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295419,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.90%,1.455GiB / 7.654GiB,113
1757295426,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295426,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.71%,1.454GiB / 7.654GiB,113
1757295433,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295433,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.68%,1.455GiB / 7.654GiB,113
1757295440,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295440,c372238b5f0d,software_architecture_assigment1-opensearch-1,1.16%,1.455GiB / 7.654GiB,113
1757295447,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295447,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.71%,1.454GiB / 7.654GiB,113
1757295453,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295453,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.70%,1.455GiB / 7.654GiB,113
1757295461,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295461,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.69%,1.454GiB / 7.654GiB,113
1757295468,5b646c04a825,traefik,0.02%,39.24MiB / 7.654GiB,12
1757295468,c372238b5f0d,software_architecture_assigment1-opensearch-1,1.06%,1.454GiB / 7.654GiB,113
1757295474,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295474,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.87%,1.455GiB / 7.654GiB,113
1757295482,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295482,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.82%,1.455GiB / 7.654GiB,113
1757295489,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295489,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.61%,1.454GiB / 7.654GiB,113
1757295495,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295495,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.83%,1.455GiB / 7.654GiB,113
1757295502,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295502,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.78%,1.454GiB / 7.654GiB,113
1757295509,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295509,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.80%,1.454GiB / 7.654GiB,113
1757295516,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295516,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.78%,1.455GiB / 7.654GiB,113
1757295523,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295523,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.72%,1.455GiB / 7.654GiB,113
1757295530,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295530,c372238b5f0d,software_architecture_assigment1-opensearch-1,1.01%,1.455GiB / 7.654GiB,113
1757295537,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295537,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.68%,1.454GiB / 7.654GiB,113
1757295543,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295543,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.84%,1.455GiB / 7.654GiB,113
1757295551,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295551,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.57%,1.454GiB / 7.654GiB,113
1757295558,5b646c04a825,traefik,1.88%,39.24MiB / 7.654GiB,12
1757295558,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.99%,1.454GiB / 7.654GiB,113
1757295564,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295564,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.85%,1.454GiB / 7.654GiB,113
1757295572,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295572,c372238b5f0d,software_architecture_assigment1-opensearch-1,1.24%,1.454GiB / 7.654GiB,113
1757295579,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295579,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.51%,1.455GiB / 7.654GiB,113
1757295586,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295586,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.84%,1.455GiB / 7.654GiB,113
1757295593,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295593,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.65%,1.455GiB / 7.654GiB,113
1757295600,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295600,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.78%,1.455GiB / 7.654GiB,113
1757295607,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295607,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.89%,1.455GiB / 7.654GiB,113
1757295613,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295613,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.70%,1.454GiB / 7.654GiB,113
1757295621,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295621,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.74%,1.454GiB / 7.654GiB,113
1757295628,5b646c04a825,traefik,0.04%,39.24MiB / 7.654GiB,12
1757295628,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.76%,1.454GiB / 7.654GiB,113
1757295635,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295635,c372238b5f0d,software_architecture_assigment1-opensearch-1,1.07%,1.454GiB / 7.654GiB,113
1757295643,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295643,c372238b5f0d,software_architecture_assigment1-opensearch-1,2.16%,1.454GiB / 7.654GiB,113
1757295650,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295650,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.94%,1.454GiB / 7.654GiB,113
1757295657,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295657,c372238b5f0d,software_architecture_assigment1-opensearch-1,1.29%,1.455GiB / 7.654GiB,113
1757295664,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295664,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.93%,1.454GiB / 7.654GiB,113
1757295672,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295672,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.86%,1.454GiB / 7.654GiB,113
1757295679,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295679,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.81%,1.454GiB / 7.654GiB,113
1757295685,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295685,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.74%,1.454GiB / 7.654GiB,113
1757295692,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295692,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.91%,1.455GiB / 7.654GiB,113
1757295699,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295699,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.98%,1.455GiB / 7.654GiB,113
1757295706,5b646c04a825,traefik,0.03%,39.24MiB / 7.654GiB,12
1757295706,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.83%,1.454GiB / 7.654GiB,113
1757295714,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295714,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.87%,1.454GiB / 7.654GiB,113
1757295721,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295721,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.91%,1.454GiB / 7.654GiB,113
1757295728,5b646c04a825,traefik,0.03%,39.24MiB / 7.654GiB,12
1757295728,c372238b5f0d,software_architecture_assigment1-opensearch-1,1.07%,1.454GiB / 7.654GiB,113
1757295734,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295734,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.90%,1.454GiB / 7.654GiB,113
1757295742,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295742,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.66%,1.455GiB / 7.654GiB,113
1757295749,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295749,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.67%,1.454GiB / 7.654GiB,113
1757295757,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295757,c372238b5f0d,software_architecture_assigment1-opensearch-1,1.29%,1.455GiB / 7.654GiB,113
1757295764,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295764,c372238b5f0d,software_architecture_assigment1-opensearch-1,1.91%,1.455GiB / 7.654GiB,113
1757295772,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295772,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.92%,1.454GiB / 7.654GiB,113
1757295779,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295779,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.70%,1.454GiB / 7.654GiB,113
1757295785,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295785,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.64%,1.454GiB / 7.654GiB,113
1757295793,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295793,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.78%,1.454GiB / 7.654GiB,113
1757295800,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295800,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.86%,1.454GiB / 7.654GiB,113
1757295807,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295807,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.81%,1.455GiB / 7.654GiB,113
1757295813,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295813,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.73%,1.454GiB / 7.654GiB,113
1757295821,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295821,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.64%,1.454GiB / 7.654GiB,113
1757295828,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295828,c372238b5f0d,software_architecture_assigment1-opensearch-1,1.09%,1.455GiB / 7.654GiB,113
1757295835,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295835,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.63%,1.454GiB / 7.654GiB,113
1757295843,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295843,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.82%,1.454GiB / 7.654GiB,113
1757295850,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295850,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.75%,1.454GiB / 7.654GiB,113
1757295857,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295857,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.93%,1.454GiB / 7.654GiB,113
1757295864,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295864,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.76%,1.455GiB / 7.654GiB,113
1757295872,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295872,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.84%,1.454GiB / 7.654GiB,113
1757295879,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295879,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.76%,1.454GiB / 7.654GiB,113
1757295885,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295885,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.72%,1.455GiB / 7.654GiB,113
1757295892,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295892,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.74%,1.454GiB / 7.654GiB,113
1757295899,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295899,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.56%,1.454GiB / 7.654GiB,113
1757295905,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295905,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.93%,1.455GiB / 7.654GiB,113
1757295913,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295913,c372238b5f0d,software_architecture_assigment1-opensearch-1,1.31%,1.454GiB / 7.654GiB,113
1757295920,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295920,c372238b5f0d,software_architecture_assigment1-opensearch-1,1.04%,1.455GiB / 7.654GiB,113
1757295927,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295927,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.76%,1.454GiB / 7.654GiB,113
1757295934,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295934,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.94%,1.454GiB / 7.654GiB,113
1757295942,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295942,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.74%,1.454GiB / 7.654GiB,113
1757295949,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295949,c372238b5f0d,software_architecture_assigment1-opensearch-1,2.47%,1.454GiB / 7.654GiB,113
1757295957,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295957,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.75%,1.454GiB / 7.654GiB,113
1757295963,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295963,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.73%,1.454GiB / 7.654GiB,113
1757295971,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295971,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.87%,1.454GiB / 7.654GiB,113
1757295978,5b646c04a825,traefik,0.03%,39.24MiB / 7.654GiB,12
1757295978,c372238b5f0d,software_architecture_assigment1-opensearch-1,1.22%,1.454GiB / 7.654GiB,113
1757295984,5b646c04a825,traefik,0.00%,39.24MiB / 7.654GiB,12
1757295984,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.80%,1.454GiB / 7.654GiB,113
